miRTarBase ID,miRNA,Species (miRNA),Target Gene,Target Gene (Entrez ID),Species (Target Gene),Experiments,Support Type,References (PMID)
MIRT731219,hsa-miR-3189-3p,hsa,ARHGEF25,115557.0,hsa,qRT-PCR//Luciferase reporter assay//Western blot,Functional MTI,25645911.0
MIRT210911,hsa-miR-508-3p,hsa,NFKB1,4790.0,hsa,Luciferase reporter assay//Western blot,Functional MTI,26801246.0
MIRT210911,hsa-miR-508-3p,hsa,NFKB1,4790.0,hsa,Luciferase reporter assay//Western blot,Non-Functional MTI,26801246.0
MIRT734827,hsa-miR-34a-5p,hsa,PPARA,5465.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26330104.0
MIRT258175,hsa-miR-30a-5p,hsa,CBX3,11335.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26333808.0
MIRT258175,hsa-miR-30a-5p,hsa,CBX3,11335.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26333808.0
MIRT006422,hsa-miR-21-5p,hsa,PPARA,5465.0,hsa,qRT-PCR//Western blot,Functional MTI,26338827.0
MIRT731232,hsa-miR-146b-5p,hsa,IL6,3569.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26338965.0
MIRT731232,hsa-miR-146b-5p,hsa,IL6,3569.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26338965.0
MIRT004322,hsa-miR-1-3p,hsa,PIM1,5292.0,hsa,Western blot,Functional MTI,26820394.0
MIRT100569,hsa-miR-214-3p,hsa,PIM1,5292.0,hsa,Western blot,Functional MTI,26820394.0
MIRT003054,hsa-miR-21-5p,hsa,PDCD4,27250.0,hsa,Immunohistochemistry//Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26367487.0
MIRT003574,hsa-miR-98-5p,hsa,CASP3,836.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26367177.0
MIRT027449,hsa-miR-98-5p,hsa,IL6,3569.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,26367177.0
MIRT004518,hsa-miR-205-5p,hsa,VEGFA,7422.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26396534.0
MIRT731249,hsa-miR-185-5p,hsa,SMAD7,4092.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26390174.0
MIRT731249,hsa-miR-185-5p,hsa,SMAD7,4092.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26390174.0
MIRT731249,hsa-miR-185-5p,hsa,SMAD7,4092.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26390174.0
MIRT731249,hsa-miR-185-5p,hsa,SMAD7,4092.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26390174.0
MIRT438025,hsa-miR-200c-3p,hsa,KRAS,3845.0,hsa,In situ hybridization//Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26392416.0
MIRT438025,hsa-miR-200c-3p,hsa,KRAS,3845.0,hsa,In situ hybridization//Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26392416.0
MIRT731259,hsa-miR-891b,hsa,CBLB,868.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,27494897.0
MIRT731259,hsa-miR-891b,hsa,CBLB,868.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,27494897.0
MIRT006299,hsa-miR-138-5p,hsa,CCND3,896.0,hsa,Western blot,Functional MTI,26823826.0
MIRT168591,hsa-miR-195-5p,hsa,HMGA1,3159.0,hsa,Luciferase reporter assay//Western blot,Functional MTI,27175617.0
MIRT168591,hsa-miR-195-5p,hsa,HMGA1,3159.0,hsa,Luciferase reporter assay//Western blot,Functional MTI,27175617.0
MIRT731271,hsa-miR-31-5p,hsa,E2F2,1870.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,27174918.0
MIRT731271,hsa-miR-31-5p,hsa,E2F2,1870.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,27174918.0
MIRT731279,hsa-miR-330-3p,hsa,CCBE1,147372.0,hsa,Luciferase reporter assay//Microarray//qRT-PCR//Western blot,Functional MTI,28419078.0
MIRT731279,hsa-miR-330-3p,hsa,CCBE1,147372.0,hsa,Luciferase reporter assay//Microarray//qRT-PCR//Western blot,Non-Functional MTI,28419078.0
MIRT731290,mmu-miR-153-3p,mmu,Cacna1c,12288.0,mmu,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26141787.0
MIRT731290,mmu-miR-153-3p,mmu,Cacna1c,12288.0,mmu,Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,26141787.0
MIRT731296,hsa-miR-485-5p,hsa,FLOT1,10211.0,hsa,Luciferase reporter assay//Western blot,Functional MTI,26807169.0
MIRT731299,hsa-miR-149-5p,hsa,FGF21,26291.0,hsa,Western blot,Functional MTI,27061435.0
MIRT731299,hsa-miR-149-5p,hsa,FGF21,26291.0,hsa,Western blot,Functional MTI,27061435.0
MIRT012420,mmu-miR-19b-3p,mmu,Pten,19211.0,mmu,qRT-PCR and Western blot,Functional MTI,27061862.0
MIRT012420,mmu-miR-19b-3p,mmu,Pten,19211.0,mmu,qRT-PCR and Western blot,Functional MTI,27061862.0
MIRT012420,mmu-miR-19b-3p,mmu,Pten,19211.0,mmu,qRT-PCR and Western blot,Functional MTI,27061862.0
MIRT007292,hsa-miR-31-5p,hsa,RASA1,5921.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26747707.0
MIRT007292,hsa-miR-31-5p,hsa,RASA1,5921.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,26747707.0
MIRT003287,hsa-miR-29b-3p,hsa,MCL1,4170.0,hsa,Western blot,Functional MTI,27063186.0
MIRT731317,rno-miR-29a-3p,rno,Tnfrsf1a,25625.0,rno,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,27239114.0
MIRT731317,rno-miR-29a-3p,rno,Tnfrsf1a,25625.0,rno,Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,27239114.0
MIRT125926,hsa-miR-320a,hsa,PDCD4,27250.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,27279541.0
MIRT006791,hsa-miR-663a,hsa,TGFB1,7040.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,27624777.0
MIRT006791,hsa-miR-663a,hsa,TGFB1,7040.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,27624777.0
MIRT731343,rno-miR-30a-5p,rno,Psen2,81751.0,rno,Luciferase reporter assay//Western blot,Functional MTI,27804997.0
MIRT731343,rno-miR-30a-5p,rno,Psen2,81751.0,rno,Luciferase reporter assay//Western blot,Non-Functional MTI,27804997.0
MIRT004902,rno-miR-34a-5p,rno,Notch1,25496.0,rno,Luciferase reporter assay//Western blot,Functional MTI,27804997.0
MIRT004902,rno-miR-34a-5p,rno,Notch1,25496.0,rno,Luciferase reporter assay//Western blot,Non-Functional MTI,27804997.0
MIRT731345,hsa-miR-663b,hsa,IGF2,3481.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,27895308.0
MIRT731345,hsa-miR-663b,hsa,IGF2,3481.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,27895308.0
MIRT006271,hsa-miR-138-5p,hsa,SIRT1,23411.0,hsa,In situ hybridization//Luciferase reporter assay//Western blot,Functional MTI,28052003.0
MIRT006271,hsa-miR-138-5p,hsa,SIRT1,23411.0,hsa,In situ hybridization//Luciferase reporter assay//Western blot,Non-Functional MTI,28052003.0
MIRT000709,hsa-miR-196a-5p,hsa,ANXA1,301.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,25523631.0
MIRT731348,hsa-miR-142-5p,hsa,HIF1A,3091.0,hsa,Luciferase reporter assay//Western blot,Functional MTI,28069592.0
MIRT731348,hsa-miR-142-5p,hsa,HIF1A,3091.0,hsa,Luciferase reporter assay//Western blot,Non-Functional MTI,28069592.0
MIRT731348,hsa-miR-142-5p,hsa,HIF1A,3091.0,hsa,Luciferase reporter assay//Western blot,Functional MTI,28069592.0
MIRT731348,hsa-miR-142-5p,hsa,HIF1A,3091.0,hsa,Luciferase reporter assay//Western blot,Non-Functional MTI,28069592.0
MIRT052946,hsa-miR-34a-5p,hsa,SNAI1,6615.0,hsa,Luciferase reporter assay//Western blot,Functional MTI,28145431.0
MIRT052946,hsa-miR-34a-5p,hsa,SNAI1,6615.0,hsa,Luciferase reporter assay//Western blot,Non-Functional MTI,28145431.0
MIRT002875,hsa-miR-34a-5p,hsa,NOTCH1,4851.0,hsa,Luciferase reporter assay//Western blot,Functional MTI,28145431.0
MIRT002875,hsa-miR-34a-5p,hsa,NOTCH1,4851.0,hsa,Luciferase reporter assay//Western blot,Non-Functional MTI,28145431.0
MIRT731353,hsa-miR-9-3p,hsa,FOXO1,2308.0,hsa,Luciferase reporter assay//Western blot,Functional MTI,28397066.0
MIRT731353,hsa-miR-9-3p,hsa,FOXO1,2308.0,hsa,Luciferase reporter assay//Western blot,Non-Functional MTI,28397066.0
MIRT437449,hsa-miR-143-3p,hsa,NR2C2,7182.0,hsa,Luciferase reporter assay//Western blot,Functional MTI,28194669.0
MIRT437449,hsa-miR-143-3p,hsa,NR2C2,7182.0,hsa,Luciferase reporter assay//Western blot,Non-Functional MTI,28194669.0
MIRT731357,mmu-miR-128-3p,mmu,Abhd5,67469.0,mmu,Luciferase reporter assay//Western blot,Functional MTI,25958325.0
MIRT731357,mmu-miR-128-3p,mmu,Abhd5,67469.0,mmu,Luciferase reporter assay//Western blot,Non-Functional MTI,25958325.0
MIRT726433,hsa-miR-519d-3p,hsa,STAT3,6774.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26238950.0
MIRT731368,hsa-miR-125a-5p,hsa,GALNT14,79623.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,27133078.0
MIRT731368,hsa-miR-125a-5p,hsa,GALNT14,79623.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,27133078.0
MIRT731368,hsa-miR-125a-5p,hsa,GALNT14,79623.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,27133078.0
MIRT731368,hsa-miR-125a-5p,hsa,GALNT14,79623.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,27133078.0
MIRT731258,hsa-miR-506-3p,hsa,SPHK1,8877.0,hsa,Luciferase reporter assay and western blot,Functional MTI,27065335.0
MIRT731362,hsa-miR-1-3p,hsa,KRAS,3845.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26275461.0
MIRT731362,hsa-miR-1-3p,hsa,KRAS,3845.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,26275461.0
MIRT731362,hsa-miR-1-3p,hsa,KRAS,3845.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26275461.0
MIRT731362,hsa-miR-1-3p,hsa,KRAS,3845.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,26275461.0
MIRT028376,hsa-miR-32-5p,hsa,PHLPP2,23035.0,hsa,Luciferase reporter assay//Western blot,Functional MTI,26276160.0
MIRT028376,hsa-miR-32-5p,hsa,PHLPP2,23035.0,hsa,Luciferase reporter assay//Western blot,Non-Functional MTI,26276160.0
MIRT731376,rno-miR-19b-3p,rno,Grb2,81504.0,rno,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,25650006.0
MIRT731376,rno-miR-19b-3p,rno,Grb2,81504.0,rno,Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,25650006.0
MIRT731376,rno-miR-19b-3p,rno,Grb2,81504.0,rno,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,25650006.0
MIRT731376,rno-miR-19b-3p,rno,Grb2,81504.0,rno,Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,25650006.0
MIRT001756,hsa-miR-34a-5p,hsa,E2F3,1871.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,28389657.0
MIRT052615,hsa-let-7a-5p,hsa,UHRF1,29128.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26049093.0
MIRT731381,hsa-miR-199a-5p,hsa,HK2,3099.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26054020.0
MIRT731381,hsa-miR-199a-5p,hsa,HK2,3099.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,26054020.0
MIRT731383,hsa-miR-15b-5p,hsa,INSR,3643.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26179126.0
MIRT731383,hsa-miR-15b-5p,hsa,INSR,3643.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,26179126.0
MIRT731389,hsa-miR-22-3p,hsa,TCF7,6932.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26193896.0
MIRT731390,hsa-miR-26a-5p,hsa,DUSP4,1846.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,25877859.0
MIRT731390,hsa-miR-26a-5p,hsa,DUSP4,1846.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,25877859.0
MIRT007028,hsa-miR-29a-3p,hsa,PTEN,5728.0,hsa,Next Generation Sequencing (NGS)//qRT-PCR//Western blot,Functional MTI,26199111.0
MIRT028683,hsa-miR-29a-3p,hsa,COL3A1,1281.0,hsa,Next Generation Sequencing (NGS)//qRT-PCR//Western blot,Functional MTI,26199111.0
MIRT731392,hsa-miR-188-5p,hsa,FGF5,2250.0,hsa,Immunohistochemistry//Luciferase reporter assay//Microarray//qRT-PCR//Western blot,Functional MTI,25998163.0
MIRT731392,hsa-miR-188-5p,hsa,FGF5,2250.0,hsa,Immunohistochemistry//Luciferase reporter assay//Microarray//qRT-PCR//Western blot,Non-Functional MTI,25998163.0
MIRT437548,hsa-miR-29a-3p,hsa,SERPINH1,871.0,hsa,Next Generation Sequencing (NGS)//qRT-PCR//Western blot,Functional MTI,26199111.0
MIRT006175,hsa-miR-29a-3p,hsa,SPARC,6678.0,hsa,Next Generation Sequencing (NGS)//qRT-PCR//Western blot,Functional MTI,26199111.0
MIRT731395,hsa-miR-29b-1-5p,hsa,AKT3,10000.0,hsa,Luciferase reporter assay//Western blot,Functional MTI,28365400.0
MIRT731395,hsa-miR-29b-1-5p,hsa,AKT3,10000.0,hsa,Luciferase reporter assay//Western blot,Non-Functional MTI,28365400.0
MIRT731396,hsa-miR-29a-3p,hsa,CYP2C19,1557.0,hsa,EMSA//Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26296572.0
MIRT731397,hsa-miR-34a-5p,hsa,GFRA3,2676.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,28356515.0
MIRT731397,hsa-miR-34a-5p,hsa,GFRA3,2676.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,28356515.0
MIRT731397,hsa-miR-34a-5p,hsa,GFRA3,2676.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,28356515.0
MIRT731397,hsa-miR-34a-5p,hsa,GFRA3,2676.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,28356515.0
MIRT731397,hsa-miR-34a-5p,hsa,GFRA3,2676.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,28356515.0
MIRT731397,hsa-miR-34a-5p,hsa,GFRA3,2676.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,28356515.0
MIRT731396,hsa-miR-29a-3p,hsa,CYP2C19,1557.0,hsa,EMSA//Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26296572.0
MIRT731403,hsa-miR-181a-5p,hsa,TUSC3,7991.0,hsa,Luciferase reporter assay//Western blot,Functional MTI,28288641.0
MIRT731403,hsa-miR-181a-5p,hsa,TUSC3,7991.0,hsa,Luciferase reporter assay//Western blot,Functional MTI,28288641.0
MIRT731404,hsa-miR-30e-5p,hsa,TUSC3,7991.0,hsa,Luciferase reporter assay//Western blot,Functional MTI,28288641.0
MIRT731404,hsa-miR-30e-5p,hsa,TUSC3,7991.0,hsa,Luciferase reporter assay//Western blot,Functional MTI,28288641.0
MIRT731411,hsa-miR-199a-5p,hsa,KRAS,3845.0,hsa,qRT-PCR//Western blot,Functional MTI,26027911.0
MIRT731411,hsa-miR-199a-5p,hsa,KRAS,3845.0,hsa,qRT-PCR//Western blot,Functional MTI,26027911.0
MIRT002298,hsa-miR-34a-5p,hsa,BCL2,596.0,hsa,qRT-PCR//Western blot,Functional MTI,27939626.0
MIRT731415,hsa-miR-338-3p,hsa,SOX4,6659.0,hsa,Luciferase reporter assay//Western blot,Functional MTI,26252944.0
MIRT731415,hsa-miR-338-3p,hsa,SOX4,6659.0,hsa,Luciferase reporter assay//Western blot,Functional MTI,26252944.0
MIRT147275,hsa-miR-26b-5p,hsa,KPNA2,3838.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26204489.0
MIRT000712,hsa-miR-146a-5p,hsa,IRAK1,3654.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26151128.0
MIRT281136,hsa-miR-148a-3p,hsa,PDIA3,2923.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,26004124.0
MIRT281136,hsa-miR-148a-3p,hsa,PDIA3,2923.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26004124.0
MIRT000672,hsa-miR-21-5p,hsa,SPRY2,10253.0,hsa,qRT-PCR//Western blot,Functional MTI,25728247.0
MIRT731420,hsa-miR-28-5p,hsa,IGF1,3479.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26160280.0
MIRT731420,hsa-miR-28-5p,hsa,IGF1,3479.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,26160280.0
MIRT003542,hsa-miR-133a-3p,hsa,FSCN1,6624.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26173501.0
MIRT003543,hsa-miR-145-5p,hsa,FSCN1,6624.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26173501.0
MIRT731421,hsa-miR-660-5p,hsa,TFCP2,7024.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,28252173.0
MIRT731421,hsa-miR-660-5p,hsa,TFCP2,7024.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,28252173.0
MIRT731425,hsa-miR-130b-3p,hsa,DLL1,28514.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,28163094.0
MIRT731425,hsa-miR-130b-3p,hsa,DLL1,28514.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,28163094.0
MIRT731439,rno-miR-1-3p,rno,Hsp90aa1,299331.0,rno,Western blot,Functional MTI,27076094.0
MIRT731439,rno-miR-1-3p,rno,Hsp90aa1,299331.0,rno,Western blot,Functional MTI,27076094.0
MIRT000480,hsa-miR-193b-3p,hsa,CCND1,595.0,hsa,Western blot,Functional MTI,27071318.0
MIRT000480,hsa-miR-193b-3p,hsa,CCND1,595.0,hsa,Western blot,Functional MTI,27071318.0
MIRT268278,hsa-miR-520a-3p,hsa,CCND1,595.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,28123641.0
MIRT731444,hsa-miR-32-5p,hsa,FBXW7,55294.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,28149200.0
MIRT731444,hsa-miR-32-5p,hsa,FBXW7,55294.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,28149200.0
MIRT731449,hsa-miR-199a-3p,hsa,TFAM,7019.0,hsa,Luciferase reporter assay//Western blot,Functional MTI,28126676.0
MIRT731449,hsa-miR-199a-3p,hsa,TFAM,7019.0,hsa,Luciferase reporter assay//Western blot,Non-Functional MTI,28126676.0
MIRT006303,hsa-miR-30b-5p,hsa,CCNE2,9134.0,hsa,qRT-PCR//Western blot,Functional MTI,28120942.0
MIRT000111,hsa-miR-26a-5p,hsa,CCNE2,9134.0,hsa,qRT-PCR//Western blot,Functional MTI,28120942.0
MIRT731450,hsa-miR-520c-3p,hsa,STAT3,6774.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,28112380.0
MIRT731450,hsa-miR-520c-3p,hsa,STAT3,6774.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,28112380.0
MIRT005006,hsa-miR-125b-5p,hsa,STAT3,6774.0,hsa,Western blot,Functional MTI,28108732.0
MIRT006094,mmu-miR-125b-5p,mmu,Stat3,20848.0,mmu,Western blot,Functional MTI,28108732.0
MIRT737507,hsa-miR-27a-3p,hsa,SFRP1,6422.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,28099945.0
MIRT054192,hsa-miR-29b-3p,hsa,AKT2,208.0,hsa,Immunofluorescence//Luciferase reporter assay//qRT-PCR//Microarray//Western blot,Functional MTI,25263462.0
MIRT054192,hsa-miR-29b-3p,hsa,AKT2,208.0,hsa,Immunofluorescence//Luciferase reporter assay//qRT-PCR//Microarray//Western blot,Functional MTI,25263462.0
MIRT731455,mmu-miR-494-3p,mmu,Fgfr2,14183.0,mmu,qRT-PCR//Microarray//Luciferase reporter assay//Western blot,Functional MTI,25795570.0
MIRT731455,mmu-miR-494-3p,mmu,Fgfr2,14183.0,mmu,qRT-PCR//Microarray//Luciferase reporter assay//Western blot,Functional MTI,25795570.0
MIRT731456,mmu-miR-494-3p,mmu,Rock1,19877.0,mmu,qRT-PCR//Microarray//Luciferase reporter assay//Western blot,Functional MTI,25795570.0
MIRT731456,mmu-miR-494-3p,mmu,Rock1,19877.0,mmu,qRT-PCR//Microarray//Luciferase reporter assay//Western blot,Non-Functional MTI,25795570.0
MIRT003499,hsa-miR-181c-5p,hsa,BCL2,596.0,hsa,GFP reporter assay//qRT-PCR//Western blot,Functional MTI,25898913.0
MIRT004070,mmu-miR-146a-5p,mmu,Traf6,22034.0,mmu,ELISA//qRT-PCR//Luciferase reporter assay//Western blot,Functional MTI,25957028.0
MIRT004070,mmu-miR-146a-5p,mmu,Traf6,22034.0,mmu,ELISA//qRT-PCR//Luciferase reporter assay//Western blot,Functional MTI,25957028.0
MIRT004070,mmu-miR-146a-5p,mmu,Traf6,22034.0,mmu,ELISA//qRT-PCR//Luciferase reporter assay//Western blot,Functional MTI,25957028.0
MIRT731470,hsa-miR-638,hsa,DACT3,147906.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,28108314.0
MIRT731470,hsa-miR-638,hsa,DACT3,147906.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,28108314.0
MIRT731470,hsa-miR-638,hsa,DACT3,147906.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,28108314.0
MIRT731470,hsa-miR-638,hsa,DACT3,147906.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,28108314.0
MIRT638783,hsa-miR-455-3p,hsa,EI24,9538.0,hsa,Immunohistochemistry//Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,28038450.0
MIRT731258,hsa-miR-506-3p,hsa,SPHK1,8877.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26549227.0
MIRT000978,hsa-miR-15b-5p,hsa,BCL2,596.0,hsa,qRT-PCR//Western blot,Functional MTI,26884837.0
MIRT005957,hsa-miR-130a-3p,hsa,PPARG,5468.0,hsa,Microarray//qRT-PCR//Western blot,Functional MTI,26692941.0
MIRT438751,hsa-miR-148a-3p,hsa,S1PR1,1901.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26004261.0
MIRT438751,hsa-miR-148a-3p,hsa,S1PR1,1901.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,26004261.0
MIRT731478,hsa-miR-22-3p,hsa,LGALS9,3965.0,hsa,Flow//Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26239725.0
MIRT731478,hsa-miR-22-3p,hsa,LGALS9,3965.0,hsa,Flow//Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,26239725.0
MIRT006564,hsa-miR-99b-5p,hsa,MTOR,2475.0,hsa,Immunohistochemistry//Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26259252.0
MIRT006564,hsa-miR-99b-5p,hsa,MTOR,2475.0,hsa,Immunohistochemistry//Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,26259252.0
MIRT731483,hsa-miR-140-5p,hsa,PIN1,5300.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26150353.0
MIRT731483,hsa-miR-140-5p,hsa,PIN1,5300.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,26150353.0
MIRT006218,hsa-miR-140-5p,hsa,PDGFRA,5156.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26297547.0
MIRT006218,hsa-miR-140-5p,hsa,PDGFRA,5156.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,26297547.0
MIRT006218,hsa-miR-140-5p,hsa,PDGFRA,5156.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26297547.0
MIRT006218,hsa-miR-140-5p,hsa,PDGFRA,5156.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,26297547.0
MIRT731485,ssc-let-7g,ssc,MAP3K1,396617.0,ssc,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26299328.0
MIRT731485,ssc-let-7g,ssc,MAP3K1,396617.0,ssc,Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,26299328.0
MIRT731483,hsa-miR-140-5p,hsa,PIN1,5300.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26150353.0
MIRT731483,hsa-miR-140-5p,hsa,PIN1,5300.0,hsa,Luciferase reporter assay//qRT-PCR//Western blot,Non-Functional MTI,26150353.0
MIRT731487,mmu-miR-26a-5p,mmu,Atf2,11909.0,mmu,Immunocytochemistry//Luciferase reporter assay//qRT-PCR//Western blot,Functional MTI,26376347.0
